product_id,category,price
prod_04894,图书,16.57
prod_04895,电子产品,54.76
prod_04896,食品,50.24
prod_04897,电子产品,10.0
prod_04898,服装,10.1
prod_04899,图书,12.95
prod_04900,服装,57.92
prod_04901,电子产品,19.77
prod_04902,电子产品,56.4
prod_04903,运动户外,18.01
prod_04904,运动户外,57.68
prod_04905,家居用品,28.84
prod_04906,电子产品,18.6
prod_04907,母婴用品,51.41
prod_04908,食品,13.41
prod_04909,服装,101.15
prod_04910,图书,10.0
prod_04911,电子产品,14.23
prod_04912,食品,21.77
prod_04913,运动户外,11.1
prod_04914,电子产品,27.54
prod_04915,美妆,18.24
prod_04916,食品,26.15
prod_04917,母婴用品,10.0
prod_04918,家居用品,10.0
prod_04919,运动户外,19.63
prod_04920,家居用品,35.99
prod_04921,服装,87.77
prod_04922,家居用品,10.0
prod_04923,运动户外,17.16
prod_04924,电子产品,28.63
prod_04925,运动户外,26.9
prod_04926,服装,10.0
prod_04927,运动户外,11.23
prod_04928,家居用品,19.86
prod_04929,电子产品,171.87
prod_04930,食品,42.71
prod_04931,食品,26.58
prod_04932,服装,10.0
prod_04933,美妆,10.0
prod_04934,电子产品,10.0
prod_04935,美妆,26.75
prod_04936,家居用品,18.01
prod_04937,电子产品,12.08
prod_04938,母婴用品,26.25
prod_04939,服装,10.0
prod_04940,图书,10.47
prod_04941,电子产品,19.05
prod_04942,电子产品,89.6
prod_04943,服装,41.12
prod_04944,家居用品,28.36
prod_04945,电子产品,14.58
prod_04946,电子产品,19.8
prod_04947,家居用品,53.14
prod_04948,家居用品,86.54
prod_04949,运动户外,16.58
prod_04950,服装,28.8
prod_04951,美妆,41.73
prod_04952,电子产品,27.86
prod_04953,运动户外,10.0
prod_04954,家居用品,11.07
prod_04955,家居用品,36.32
prod_04956,电子产品,12.8
prod_04957,服装,84.34
prod_04958,运动户外,15.7
prod_04959,服装,10.0
prod_04960,母婴用品,45.96
prod_04961,运动户外,15.06
prod_04962,电子产品,16.04
prod_04963,家居用品,40.22
prod_04964,母婴用品,10.0
prod_04965,电子产品,21.45
prod_04966,图书,10.0
prod_04967,母婴用品,21.34
prod_04968,图书,10.0
prod_04969,图书,10.25
prod_04970,运动户外,41.21
prod_04971,美妆,56.7
prod_04972,服装,10.0
prod_04973,电子产品,10.0
prod_04974,图书,21.8
prod_04975,母婴用品,10.52
prod_04976,食品,42.53
prod_04977,食品,10.0
prod_04978,服装,12.16
prod_04979,运动户外,85.61
prod_04980,电子产品,27.18
prod_04981,美妆,32.06
prod_04982,母婴用品,17.25
prod_04983,电子产品,10.0
prod_04984,母婴用品,69.35
prod_04985,母婴用品,23.48
prod_04986,母婴用品,42.92
prod_04987,服装,16.13
prod_04988,服装,19.68
prod_04989,图书,14.59
prod_04990,家居用品,23.68
prod_04991,电子产品,13.78
prod_04992,母婴用品,10.08
prod_04993,美妆,17.14
prod_04994,家居用品,30.64
prod_04995,电子产品,50.95
prod_04996,图书,10.0
prod_04997,运动户外,40.83
prod_04998,服装,11.49
prod_04999,电子产品,10.0
prod_05000,美妆,10.0
