order_id,product_id,quantity,price
order_010058,prod_01748,3,19.75
order_010059,prod_02264,3,26.24
order_010059,prod_00077,1,58.45
order_010060,prod_04786,3,10.0
order_010060,prod_00009,3,28.48
order_010060,prod_00367,1,12.61
order_010061,prod_03478,3,10.0
order_010061,prod_04786,2,10.0
order_010062,prod_01426,1,36.02
order_010062,prod_02811,2,10.0
order_010063,prod_03806,1,40.28
order_010063,prod_01678,3,17.19
order_010064,prod_04728,2,13.92
order_010064,prod_02164,1,10.13
order_010065,prod_04996,3,10.0
order_010065,prod_00623,1,19.34
order_010065,prod_01352,2,10.0
order_010065,prod_02799,2,10.0
order_010066,prod_02247,1,23.39
order_010066,prod_03765,2,13.92
order_010066,prod_01890,1,10.0
order_010066,prod_02093,1,12.73
order_010066,prod_01548,1,10.0
order_010066,prod_00564,2,42.71
order_010067,prod_02965,3,11.59
order_010067,prod_04646,1,11.66
order_010068,prod_02087,2,24.0
order_010068,prod_04561,3,10.14
order_010069,prod_02784,1,22.4
order_010069,prod_00538,1,21.71
order_010070,prod_03400,1,36.95
order_010071,prod_03301,2,11.36
order_010072,prod_01706,3,23.66
order_010072,prod_02163,3,142.79
order_010073,prod_03925,2,10.13
order_010073,prod_00251,1,10.0
order_010073,prod_04578,2,24.81
order_010074,prod_02365,2,21.4
order_010074,prod_02132,1,14.56
order_010075,prod_02980,3,38.17
order_010075,prod_02153,3,10.0
order_010075,prod_00506,1,10.0
order_010075,prod_02256,1,45.29
order_010076,prod_04184,3,10.0
order_010076,prod_00045,2,15.2
order_010077,prod_04912,3,21.77
order_010078,prod_01853,3,22.59
order_010078,prod_01189,1,38.67
order_010078,prod_04336,2,12.45
order_010079,prod_04831,3,10.0
order_010079,prod_00584,3,56.0
order_010079,prod_01368,3,39.0
order_010080,prod_04725,1,10.0
order_010080,prod_03015,3,42.5
order_010081,prod_00014,3,23.85
order_010082,prod_01157,1,23.36
order_010083,prod_04796,1,14.19
order_010084,prod_02293,3,22.19
order_010084,prod_04879,2,14.77
order_010085,prod_01079,3,27.02
order_010085,prod_01268,2,19.16
order_010085,prod_00201,1,28.21
order_010085,prod_04826,2,19.21
order_010086,prod_03382,1,13.54
order_010086,prod_02276,3,19.33
order_010087,prod_00400,3,42.92
order_010088,prod_02070,3,10.69
order_010088,prod_00622,1,50.6
order_010089,prod_00169,2,41.57
order_010089,prod_00124,1,10.0
order_010089,prod_03532,2,20.01
order_010089,prod_04649,2,10.0
order_010090,prod_03106,2,10.0
order_010090,prod_02189,2,18.05
order_010091,prod_00817,3,22.65
order_010091,prod_04399,3,10.0
order_010091,prod_00995,1,28.38
order_010092,prod_02934,2,79.17
order_010092,prod_04370,2,20.38
order_010092,prod_03826,3,10.0
order_010093,prod_00790,1,10.0
order_010093,prod_01495,2,23.06
order_010094,prod_03712,2,33.82
order_010094,prod_04352,3,20.23
order_010094,prod_03286,3,40.98
order_010095,prod_01306,3,10.0
order_010095,prod_01941,2,10.0
order_010096,prod_00273,1,10.21
order_010096,prod_04723,2,11.31
order_010096,prod_00137,3,19.8
order_010097,prod_03993,2,10.0
order_010098,prod_04939,1,10.0
order_010099,prod_04973,3,10.0
order_010100,prod_01312,1,13.45
order_010100,prod_00836,1,49.19
order_010101,prod_02088,1,36.22
order_010101,prod_03253,2,31.64
order_010101,prod_01446,2,26.34
order_010102,prod_04576,1,23.2
order_010103,prod_04983,1,10.0
order_010104,prod_02197,3,10.48
order_010104,prod_01429,2,29.92
order_010105,prod_00375,1,31.23
order_010106,prod_02159,2,21.45
order_010106,prod_01095,1,17.79
order_010107,prod_02183,1,54.26
order_010107,prod_02800,1,10.0
order_010107,prod_04069,1,10.0
order_010107,prod_03832,3,19.62
order_010107,prod_03846,1,29.33
order_010108,prod_00496,1,11.25
order_010108,prod_00503,2,42.38
order_010108,prod_03314,1,10.72
order_010109,prod_03943,1,23.24
order_010109,prod_02472,1,13.59
order_010109,prod_00283,1,40.14
order_010110,prod_02339,3,13.28
order_010110,prod_04982,3,17.25
order_010110,prod_01983,3,16.62
order_010110,prod_00725,1,25.19
order_010111,prod_01184,3,13.84
order_010111,prod_01862,3,54.4
order_010112,prod_04486,1,18.9
order_010113,prod_01591,2,88.5
order_010113,prod_02523,1,10.0
order_010114,prod_04626,3,23.83
order_010114,prod_01498,3,20.85
order_010115,prod_01307,1,10.0
order_010115,prod_00958,3,39.67
order_010115,prod_01755,1,24.62
order_010115,prod_00635,2,122.07
order_010116,prod_04589,1,12.16
order_010116,prod_03285,1,10.0
order_010116,prod_04512,1,10.0
order_010116,prod_00538,2,21.71
order_010117,prod_00528,3,52.66
order_010117,prod_04532,2,10.0
order_010117,prod_03106,2,10.0
order_010117,prod_02965,2,11.59
order_010117,prod_04289,2,19.83
order_010118,prod_04251,1,10.0
order_010119,prod_04721,2,10.55
order_010120,prod_04362,2,10.97
order_010121,prod_02442,1,10.0
order_010121,prod_03049,3,20.09
order_010121,prod_03755,2,10.0
order_010122,prod_01610,2,32.25
order_010122,prod_03918,1,10.0
order_010123,prod_01081,2,43.58
order_010123,prod_01046,3,10.0
order_010123,prod_01270,3,25.27
order_010123,prod_01886,2,40.74
order_010124,prod_03268,2,15.71
order_010124,prod_03747,2,10.0
order_010124,prod_04433,2,13.04
order_010124,prod_03325,3,27.08
order_010125,prod_02408,1,27.14
order_010125,prod_02789,3,16.48
order_010125,prod_04908,1,13.41
order_010125,prod_04559,3,42.16
order_010126,prod_04221,1,25.33
order_010127,prod_04886,3,43.87
order_010127,prod_01342,2,10.0
order_010128,prod_01197,3,21.7
order_010129,prod_00149,2,40.45
order_010129,prod_02666,1,11.57
order_010129,prod_03398,1,22.05
order_010129,prod_03395,3,36.94
order_010129,prod_03705,2,10.0
order_010130,prod_04685,1,19.32
order_010130,prod_02921,1,10.0
order_010130,prod_02557,3,25.63
order_010131,prod_01037,3,79.15
order_010131,prod_02798,3,41.98
order_010132,prod_03168,3,39.84
order_010133,prod_04397,1,37.95
order_010133,prod_02319,3,25.39
order_010134,prod_02995,1,35.8
order_010135,prod_01416,1,86.95
order_010135,prod_01406,1,30.87
order_010136,prod_02161,2,51.11
order_010136,prod_02589,3,45.41
order_010137,prod_01666,2,27.28
order_010137,prod_03339,1,38.88
order_010137,prod_03019,1,13.7
order_010138,prod_01213,1,26.99
order_010138,prod_04344,3,13.88
order_010138,prod_03659,3,12.23
order_010139,prod_00764,3,11.73
order_010139,prod_05000,1,10.0
order_010140,prod_01056,1,31.08
order_010140,prod_04385,1,16.73
order_010140,prod_01832,2,15.94
order_010141,prod_00910,1,103.94
order_010142,prod_02535,2,10.0
order_010143,prod_01593,2,17.01
order_010144,prod_03307,1,19.09
order_010144,prod_01856,3,25.4
order_010144,prod_01516,1,10.0
order_010144,prod_00096,3,14.95
order_010144,prod_04547,2,15.27
order_010145,prod_04367,3,18.15
order_010145,prod_04734,3,10.04
order_010146,prod_00525,3,10.0
order_010146,prod_00281,1,10.0
order_010147,prod_03525,2,10.0
order_010147,prod_00008,1,19.51
order_010147,prod_04382,2,14.84
order_010148,prod_01416,1,86.95
order_010149,prod_03676,1,31.09
order_010150,prod_02535,1,10.0
order_010151,prod_04928,3,19.86
order_010151,prod_03064,3,36.68
order_010152,prod_02963,2,23.91
order_010152,prod_00961,3,30.97
order_010152,prod_04305,2,19.65
order_010153,prod_01966,1,10.0
order_010154,prod_00809,1,13.6
order_010154,prod_04280,3,38.25
order_010154,prod_04851,3,24.89
order_010155,prod_03238,3,32.32
order_010155,prod_00825,3,10.0
order_010155,prod_04869,1,43.13
order_010155,prod_00814,1,20.94
order_010155,prod_04049,1,10.0
order_010156,prod_01301,2,13.54
order_010156,prod_03773,2,14.82
order_010156,prod_04404,1,59.33
order_010156,prod_00912,3,10.0
order_010157,prod_04504,1,34.96
order_010157,prod_02901,1,38.04
order_010158,prod_03345,1,43.57
order_010158,prod_04970,3,41.21
order_010158,prod_03141,3,10.0
order_010159,prod_03116,1,11.68
order_010159,prod_01106,1,24.38
order_010160,prod_00059,1,135.04
order_010161,prod_02728,2,10.0
order_010161,prod_02638,2,10.0
order_010161,prod_00719,3,10.22
order_010161,prod_02218,2,45.19
order_010162,prod_02063,1,10.0
order_010162,prod_04101,1,16.92
order_010163,prod_00702,3,15.31
order_010163,prod_04010,1,126.48
order_010163,prod_01293,2,10.0
order_010163,prod_01733,2,10.99
order_010164,prod_00380,3,70.64
order_010165,prod_01626,1,57.7
order_010165,prod_03643,3,17.28
order_010166,prod_00311,3,39.81
order_010166,prod_02673,2,11.42
order_010167,prod_02791,3,17.69
order_010167,prod_03338,2,10.0
order_010167,prod_02175,3,65.81
order_010168,prod_00114,1,23.02
order_010168,prod_02327,3,10.0
order_010168,prod_04088,1,23.13
order_010168,prod_01631,3,30.25
order_010169,prod_04105,1,27.31
order_010170,prod_02730,1,10.0
order_010171,prod_02457,2,16.13
order_010171,prod_01755,3,24.62
order_010171,prod_01691,2,10.0
order_010171,prod_04836,3,30.75
order_010172,prod_02729,2,14.75
order_010173,prod_03094,1,10.0
order_010173,prod_02416,1,21.79
order_010174,prod_00255,2,17.03
order_010174,prod_04674,3,85.38
order_010174,prod_03445,1,13.7
order_010175,prod_04640,2,48.58
order_010176,prod_02461,1,14.54
order_010176,prod_02189,2,18.05
order_010176,prod_00214,3,35.6
order_010177,prod_02562,1,24.2
order_010177,prod_04315,3,21.29
order_010178,prod_04581,2,21.33
order_010178,prod_02525,3,10.0
order_010178,prod_03904,2,55.81
order_010178,prod_04225,3,40.94
order_010178,prod_04052,2,31.02
order_010178,prod_04264,3,10.0
order_010179,prod_00322,2,17.19
order_010179,prod_03136,2,10.96
order_010179,prod_01060,2,74.02
order_010179,prod_03292,1,21.77
order_010179,prod_03157,1,50.45
order_010180,prod_00685,2,69.25
order_010180,prod_04135,2,11.93
order_010181,prod_01593,2,17.01
order_010181,prod_00861,2,18.43
order_010181,prod_01197,3,21.7
order_010181,prod_01041,3,10.0
order_010182,prod_01200,2,10.19
order_010182,prod_03956,1,10.0
order_010182,prod_03969,3,20.08
order_010182,prod_00033,3,12.35
order_010183,prod_01790,1,99.32
order_010183,prod_04263,2,22.0
order_010183,prod_01082,2,10.0
order_010183,prod_03331,1,31.82
order_010184,prod_04529,3,12.89
order_010184,prod_03140,3,10.0
order_010184,prod_03953,3,19.54
order_010184,prod_04401,2,47.48
order_010185,prod_03652,1,17.82
order_010186,prod_03186,1,110.34
order_010186,prod_00980,2,27.61
order_010187,prod_03084,3,22.13
order_010188,prod_03385,2,10.0
order_010188,prod_03395,2,36.94
order_010188,prod_03464,1,11.45
order_010188,prod_00462,2,10.38
order_010189,prod_04787,1,95.76
order_010190,prod_02976,2,10.0
order_010191,prod_04607,1,21.39
order_010191,prod_00480,3,11.38
order_010191,prod_00679,2,11.48
order_010191,prod_01235,2,22.24
order_010192,prod_01811,2,15.8
order_010193,prod_01474,2,26.98
order_010193,prod_02151,3,29.36
order_010194,prod_00090,2,10.0
order_010194,prod_00108,3,16.88
order_010195,prod_04031,3,10.0
order_010195,prod_02137,1,32.65
order_010196,prod_01979,2,10.0
order_010197,prod_04637,1,122.46
order_010197,prod_00136,3,10.0
order_010198,prod_01448,2,12.83
order_010198,prod_02255,1,79.91
order_010198,prod_04319,3,10.0
order_010199,prod_01199,3,28.3
order_010200,prod_03469,1,10.0
order_010200,prod_01430,1,47.62
order_010200,prod_03665,3,98.31
order_010200,prod_03795,2,30.68
order_010201,prod_02103,3,114.23
order_010201,prod_03230,2,25.62
order_010201,prod_01582,3,11.77
order_010202,prod_01717,2,22.93
order_010203,prod_04727,3,11.02
order_010204,prod_02007,2,52.27
order_010204,prod_04341,2,12.12
order_010204,prod_04228,1,18.11
order_010204,prod_01783,1,12.9
order_010205,prod_00969,1,52.19
order_010205,prod_03437,2,42.77
order_010206,prod_04296,1,14.45
order_010207,prod_00994,3,48.0
order_010207,prod_01058,2,10.0
order_010208,prod_03566,3,34.73
order_010209,prod_00056,3,28.67
order_010209,prod_04096,2,82.11
order_010210,prod_04134,2,22.64
order_010210,prod_03076,3,11.94
order_010210,prod_03528,3,18.73
order_010210,prod_04512,1,10.0
order_010210,prod_00154,1,10.0
order_010211,prod_02209,3,50.9
order_010211,prod_01058,3,10.0
order_010212,prod_01512,1,14.96
order_010212,prod_01874,1,15.89
order_010212,prod_01429,3,29.92
order_010212,prod_00758,1,28.06
order_010213,prod_04383,2,26.71
order_010213,prod_02142,2,38.16
order_010214,prod_03736,2,43.83
order_010214,prod_03193,1,25.44
order_010214,prod_04273,2,66.93
order_010215,prod_03098,3,34.25
order_010215,prod_04429,2,56.12
order_010215,prod_02659,1,39.57
order_010216,prod_04814,2,10.22
order_010216,prod_00390,1,21.85
order_010216,prod_00261,1,19.85
order_010217,prod_02754,1,10.24
order_010217,prod_01797,2,10.0
order_010217,prod_00530,3,25.42
order_010218,prod_04661,1,39.4
order_010218,prod_04218,3,58.67
order_010219,prod_04141,2,22.5
order_010219,prod_00152,3,21.75
order_010219,prod_00966,3,10.0
order_010219,prod_03554,1,39.51
order_010220,prod_04294,2,13.47
order_010220,prod_02530,2,36.48
order_010220,prod_01381,2,22.38
order_010221,prod_01017,1,10.0
order_010222,prod_02358,2,10.0
order_010222,prod_03100,1,21.84
order_010222,prod_03879,2,18.77
order_010223,prod_00888,1,33.36
order_010223,prod_00748,2,11.46
order_010224,prod_02260,2,32.11
order_010224,prod_00989,1,54.93
order_010225,prod_00746,3,37.07
order_010225,prod_01772,1,10.77
order_010226,prod_03537,1,33.26
order_010227,prod_01408,2,57.74
order_010227,prod_03679,1,21.33
order_010228,prod_03493,3,45.57
order_010228,prod_01548,3,10.0
order_010228,prod_03772,1,10.0
order_010229,prod_00183,1,28.62
order_010229,prod_01367,3,88.39
order_010230,prod_00278,2,49.31
order_010230,prod_03667,2,39.09
order_010230,prod_00205,3,10.41
order_010231,prod_04752,2,29.86
order_010231,prod_02027,1,10.0
order_010232,prod_04322,2,21.31
order_010232,prod_00728,3,19.96
order_010233,prod_04798,2,27.53
order_010233,prod_04619,1,58.76
order_010234,prod_02960,3,19.34
order_010234,prod_04506,2,120.28
order_010234,prod_04834,3,10.0
order_010235,prod_01668,1,16.5
order_010235,prod_00550,1,10.0
order_010236,prod_03544,2,49.16
order_010236,prod_00197,3,15.38
order_010236,prod_02193,3,28.99
order_010237,prod_01478,2,146.67
order_010237,prod_01676,3,17.24
order_010237,prod_04322,2,21.31
order_010238,prod_00410,1,11.74
order_010239,prod_02164,3,10.13
order_010239,prod_00143,1,10.0
order_010240,prod_02042,2,59.52
order_010240,prod_04230,2,40.5
order_010241,prod_04778,3,21.64
order_010241,prod_04401,2,47.48
order_010242,prod_03543,1,49.17
order_010243,prod_04854,3,23.73
order_010244,prod_03265,3,10.0
order_010244,prod_02324,1,20.73
order_010244,prod_00589,1,42.77
order_010245,prod_03261,2,68.56
order_010245,prod_03666,1,13.83
order_010245,prod_00002,1,14.11
order_010246,prod_03936,2,13.06
order_010246,prod_04667,3,10.0
order_010246,prod_04443,1,14.41
order_010246,prod_00620,2,103.55
order_010247,prod_00981,2,13.2
order_010248,prod_01533,1,14.08
order_010248,prod_00415,1,38.46
order_010248,prod_04004,3,31.67
order_010248,prod_02929,3,18.27
order_010249,prod_01939,2,10.25
order_010250,prod_00437,1,11.92
order_010251,prod_01513,3,18.27
order_010252,prod_03930,3,44.8
order_010252,prod_00640,1,10.0
order_010253,prod_03972,3,16.65
order_010254,prod_04188,2,39.69
order_010254,prod_03780,3,77.33
order_010254,prod_01129,3,31.76
order_010255,prod_04850,1,84.85
order_010255,prod_01562,3,23.68
order_010255,prod_04222,1,10.0
order_010255,prod_00730,1,41.36
order_010256,prod_02105,1,35.2
order_010256,prod_03978,1,62.32
order_010257,prod_00471,3,25.19
order_010257,prod_00971,3,27.06
order_010258,prod_03039,2,77.07
order_010258,prod_01999,2,41.17
order_010258,prod_01083,1,10.0
order_010258,prod_00449,2,10.0
order_010258,prod_04027,1,10.0
order_010259,prod_04684,2,10.0
order_010259,prod_02223,1,35.47
order_010259,prod_01563,2,102.21
order_010259,prod_04364,2,10.0
order_010259,prod_03639,3,80.98
order_010260,prod_04450,3,150.53
order_010260,prod_02304,3,42.87
order_010261,prod_03110,2,10.0
order_010261,prod_03103,2,10.0
order_010261,prod_03658,1,10.0
order_010261,prod_02954,2,32.51
order_010262,prod_03184,2,85.77
order_010263,prod_04591,3,28.93
order_010264,prod_00043,2,64.45
order_010265,prod_04368,3,67.39
order_010265,prod_03182,1,44.01
order_010265,prod_01824,3,39.23
order_010266,prod_03863,3,16.03
order_010266,prod_02364,2,14.67
order_010266,prod_01960,1,27.67
order_010266,prod_02782,1,10.0
order_010266,prod_00648,1,10.0
order_010267,prod_00216,3,20.86
order_010267,prod_02119,3,40.05
order_010267,prod_04896,3,50.24
order_010268,prod_03307,3,19.09
order_010268,prod_00492,1,10.0
order_010269,prod_00353,2,37.14
order_010269,prod_01597,3,35.55
order_010269,prod_02171,2,24.86
order_010270,prod_00756,3,23.65
order_010270,prod_00140,3,11.94
order_010271,prod_04815,1,10.0
order_010271,prod_04774,1,16.54
order_010272,prod_02539,1,19.0
order_010272,prod_00570,3,41.66
order_010272,prod_01276,2,10.0
order_010272,prod_04307,3,17.78
order_010272,prod_00600,2,53.22
order_010273,prod_01773,1,32.52
order_010274,prod_04547,3,15.27
order_010274,prod_02604,1,151.79
order_010275,prod_00889,3,21.19
order_010276,prod_00937,3,32.68
order_010276,prod_02400,1,16.24
order_010277,prod_04315,3,21.29
order_010277,prod_03205,1,83.0
order_010277,prod_04554,1,10.0
order_010278,prod_04351,2,152.66
order_010278,prod_03598,2,99.42
order_010279,prod_02465,3,10.0
order_010279,prod_04919,3,19.63
order_010280,prod_01907,2,21.54
order_010281,prod_04550,3,10.0
order_010282,prod_00035,1,15.02
order_010282,prod_02820,3,17.65
order_010282,prod_01212,3,24.99
order_010282,prod_03329,3,64.6
order_010282,prod_03766,1,25.77
order_010283,prod_01168,3,124.18
order_010283,prod_04405,1,17.81
order_010283,prod_01117,2,10.0
order_010283,prod_01816,2,10.0
order_010284,prod_00058,2,16.55
order_010284,prod_03431,1,10.0
order_010284,prod_04641,1,10.0
order_010285,prod_02774,1,10.35
order_010285,prod_03937,3,10.0
order_010285,prod_01990,3,38.63
order_010286,prod_04777,3,36.11
order_010286,prod_03530,2,122.96
order_010286,prod_04624,2,35.11
order_010286,prod_04418,3,35.63
order_010287,prod_00432,2,22.54
order_010287,prod_02877,1,11.91
order_010287,prod_00199,1,34.93
order_010288,prod_04549,1,10.0
order_010288,prod_01316,1,57.26
order_010289,prod_04063,2,19.56
order_010290,prod_02254,1,18.06
order_010290,prod_00305,3,50.58
order_010291,prod_02022,1,18.4
order_010291,prod_01280,2,11.77
order_010292,prod_02256,1,45.29
order_010292,prod_00514,3,10.0
order_010292,prod_03061,1,12.82
order_010293,prod_00854,2,10.0
order_010293,prod_00759,2,10.0
order_010293,prod_03101,3,44.16
order_010294,prod_01067,3,80.81
order_010294,prod_03515,1,19.82
order_010294,prod_01827,3,10.0
order_010294,prod_04433,3,13.04
order_010295,prod_04400,1,36.36
order_010295,prod_01562,1,23.68
order_010295,prod_03791,3,54.1
order_010295,prod_03197,3,11.11
order_010296,prod_04235,3,28.02
order_010296,prod_00047,1,85.96
order_010296,prod_02864,3,31.54
order_010296,prod_02882,3,129.41
order_010297,prod_01204,3,32.7
order_010297,prod_03979,3,10.0
order_010298,prod_03625,1,55.04
order_010298,prod_02738,2,46.21
order_010298,prod_03775,3,10.0
order_010298,prod_01378,3,57.4
order_010299,prod_02815,1,41.74
order_010299,prod_04307,3,17.78
order_010299,prod_03201,2,14.82
order_010300,prod_01747,2,76.03
order_010300,prod_01890,3,10.0
order_010300,prod_00390,1,21.85
order_010301,prod_04954,1,11.07
order_010301,prod_03831,1,65.96
order_010301,prod_03295,3,13.0
order_010302,prod_01710,2,13.36
order_010303,prod_03036,3,20.76
order_010304,prod_01768,1,15.3
order_010305,prod_04458,2,15.88
order_010306,prod_00378,3,20.48
order_010307,prod_03664,3,19.63
order_010307,prod_04050,1,26.56
