order_id,user_id,order_date,payment_method
order_008528,user_02114,2022-12-06,微信
order_008529,user_02577,2022-06-21,支付宝
order_008530,user_05741,2022-06-03,支付宝
order_008531,user_05511,2022-03-24,支付宝
order_008532,user_00278,2022-06-08,支付宝
order_008533,user_02058,2022-12-01,支付宝
order_008534,user_01165,2022-04-16,支付宝
order_008535,user_03172,2022-11-04,微信
order_008536,user_05307,2022-09-15,支付宝
order_008537,user_06537,2022-02-19,银行卡
order_008538,user_00261,2022-08-13,微信
order_008539,user_05186,2022-08-28,花呗
order_008540,user_03566,2022-02-15,银行卡
order_008541,user_03819,2022-07-05,支付宝
order_008542,user_04563,2022-03-26,微信
order_008543,user_06208,2022-08-01,支付宝
order_008544,user_02795,2022-08-23,微信
order_008545,user_09396,2022-09-26,微信
order_008546,user_06989,2022-12-02,微信
order_008547,user_02013,2022-03-24,支付宝
order_008548,user_06243,2022-07-05,微信
order_008549,user_08496,2022-03-03,支付宝
order_008550,user_01097,2022-10-06,支付宝
order_008551,user_01167,2022-09-17,微信
order_008552,user_04310,2022-06-08,银行卡
order_008553,user_07885,2022-08-22,银行卡
order_008554,user_02353,2022-11-06,支付宝
order_008555,user_05534,2022-08-03,支付宝
order_008556,user_08085,2022-08-08,支付宝
order_008557,user_05849,2022-02-14,微信
order_008558,user_08537,2022-03-28,支付宝
order_008559,user_00744,2022-02-14,银行卡
order_008560,user_09814,2022-05-05,支付宝
order_008561,user_02542,2022-09-02,微信
order_008562,user_05801,2022-02-12,微信
order_008563,user_01149,2022-05-05,支付宝
order_008564,user_08849,2022-08-28,支付宝
order_008565,user_04713,2022-07-11,支付宝
order_008566,user_00776,2022-11-13,微信
order_008567,user_09862,2022-08-14,支付宝
order_008568,user_06208,2022-06-25,支付宝
order_008569,user_09852,2022-03-16,银行卡
order_008570,user_07179,2022-08-29,微信
order_008571,user_08799,2022-01-08,支付宝
order_008572,user_00430,2022-06-11,支付宝
order_008573,user_09197,2022-01-08,支付宝
order_008574,user_01613,2022-02-21,花呗
order_008575,user_09813,2022-03-22,支付宝
order_008576,user_04312,2022-01-08,微信
order_008577,user_04466,2022-11-14,支付宝
order_008578,user_09164,2022-11-17,支付宝
order_008579,user_02289,2022-05-22,支付宝
order_008580,user_09751,2022-03-10,银行卡
order_008581,user_02369,2022-12-13,花呗
order_008582,user_02093,2022-03-28,支付宝
order_008583,user_07754,2022-05-20,支付宝
order_008584,user_08112,2022-11-16,支付宝
order_008585,user_00284,2022-05-04,支付宝
order_008586,user_08864,2022-10-13,支付宝
order_008587,user_02135,2022-05-16,微信
order_008588,user_07175,2022-11-18,微信
order_008589,user_01483,2022-07-16,微信
order_008590,user_06327,2022-07-24,支付宝
order_008591,user_02347,2022-07-28,微信
order_008592,user_06542,2022-03-20,微信
order_008593,user_00014,2022-04-16,微信
order_008594,user_06244,2022-04-22,微信
order_008595,user_00756,2022-04-25,微信
order_008596,user_08361,2022-03-08,支付宝
order_008597,user_02280,2022-05-18,支付宝
order_008598,user_01135,2022-05-23,支付宝
order_008599,user_02662,2022-07-10,微信
order_008600,user_04825,2022-05-15,支付宝
order_008601,user_00240,2022-10-03,支付宝
order_008602,user_02288,2022-07-07,微信
order_008603,user_04366,2022-09-21,支付宝
order_008604,user_02588,2022-03-31,支付宝
order_008605,user_01310,2022-02-27,微信
order_008606,user_06479,2022-05-16,微信
order_008607,user_00443,2022-10-13,银行卡
order_008608,user_08917,2022-04-19,微信
order_008609,user_00908,2022-12-06,支付宝
order_008610,user_01527,2022-02-23,微信
order_008611,user_09336,2022-07-01,银行卡
order_008612,user_08267,2022-08-11,微信
order_008613,user_02471,2022-09-13,微信
order_008614,user_00070,2022-06-06,支付宝
order_008615,user_04841,2022-06-30,支付宝
order_008616,user_06415,2022-08-10,支付宝
order_008617,user_08324,2022-01-31,支付宝
order_008618,user_09314,2022-01-04,支付宝
order_008619,user_07596,2022-10-27,微信
order_008620,user_09383,2022-04-04,微信
order_008621,user_01129,2022-09-06,微信
order_008622,user_00598,2022-01-22,支付宝
order_008623,user_09765,2022-05-06,微信
order_008624,user_05562,2022-04-06,支付宝
order_008625,user_08864,2022-01-30,微信
order_008626,user_04731,2022-01-05,支付宝
order_008627,user_05020,2022-07-13,微信
order_008628,user_06106,2022-07-17,支付宝
order_008629,user_03716,2022-04-17,微信
order_008630,user_03338,2022-04-17,支付宝
order_008631,user_02900,2022-03-15,支付宝
order_008632,user_06564,2022-12-02,支付宝
order_008633,user_02309,2022-02-17,支付宝
order_008634,user_02464,2022-03-19,支付宝
order_008635,user_05475,2022-05-24,微信
order_008636,user_03991,2022-02-17,银行卡
order_008637,user_02749,2022-05-09,银行卡
order_008638,user_05505,2022-01-16,微信
order_008639,user_07074,2022-01-20,微信
order_008640,user_09904,2022-02-28,支付宝
order_008641,user_08364,2022-09-08,支付宝
order_008642,user_05944,2022-09-18,支付宝
order_008643,user_03402,2022-07-13,银行卡
order_008644,user_04102,2022-08-29,支付宝
order_008645,user_07756,2022-06-16,微信
order_008646,user_01228,2022-02-13,微信
order_008647,user_02417,2022-06-18,支付宝
order_008648,user_00722,2022-12-18,微信
order_008649,user_00931,2022-03-03,支付宝
order_008650,user_09271,2022-03-16,支付宝
order_008651,user_05289,2022-10-09,微信
order_008652,user_02476,2022-02-20,支付宝
order_008653,user_09728,2022-04-05,微信
order_008654,user_08605,2022-09-03,花呗
order_008655,user_00839,2022-08-06,支付宝
order_008656,user_03688,2022-11-01,支付宝
order_008657,user_01027,2022-11-27,支付宝
order_008658,user_02836,2022-08-02,银行卡
order_008659,user_06473,2022-10-05,微信
order_008660,user_06377,2022-12-07,微信
order_008661,user_05796,2022-12-30,支付宝
order_008662,user_08252,2022-11-26,支付宝
order_008663,user_00590,2022-11-05,支付宝
order_008664,user_03169,2022-10-21,支付宝
order_008665,user_02035,2022-01-25,支付宝
order_008666,user_05186,2022-09-10,支付宝
order_008667,user_05151,2022-04-13,银行卡
order_008668,user_05078,2022-08-28,支付宝
order_008669,user_00777,2022-02-04,支付宝
order_008670,user_08340,2022-03-14,微信
order_008671,user_08239,2022-06-15,支付宝
order_008672,user_09460,2022-04-11,支付宝
order_008673,user_01502,2022-01-04,花呗
order_008674,user_09811,2022-12-01,支付宝
order_008675,user_06500,2022-07-21,支付宝
order_008676,user_01665,2022-10-16,微信
order_008677,user_06597,2022-05-15,支付宝
order_008678,user_06666,2022-09-02,支付宝
order_008679,user_06321,2022-03-22,微信
order_008680,user_02023,2022-09-17,支付宝
order_008681,user_08402,2022-07-12,支付宝
order_008682,user_07210,2022-12-28,微信
order_008683,user_07292,2022-12-06,支付宝
order_008684,user_09380,2022-09-22,支付宝
order_008685,user_08031,2022-02-01,微信
order_008686,user_03054,2022-10-11,支付宝
order_008687,user_00035,2022-08-08,银行卡
order_008688,user_02044,2022-03-03,支付宝
order_008689,user_09469,2022-01-02,支付宝
order_008690,user_04855,2022-05-04,支付宝
order_008691,user_02955,2022-09-10,微信
order_008692,user_08456,2022-03-22,微信
order_008693,user_09321,2022-11-22,花呗
order_008694,user_03292,2022-01-08,微信
order_008695,user_08599,2022-05-20,银行卡
order_008696,user_09422,2022-05-07,支付宝
order_008697,user_06780,2022-08-09,微信
order_008698,user_02112,2022-08-12,支付宝
order_008699,user_03017,2022-06-05,银行卡
order_008700,user_06958,2022-05-13,微信
order_008701,user_09064,2022-06-20,微信
order_008702,user_04134,2022-01-12,支付宝
order_008703,user_04856,2022-11-21,支付宝
order_008704,user_04761,2022-10-16,支付宝
order_008705,user_04866,2022-01-31,微信
order_008706,user_00473,2022-06-02,花呗
order_008707,user_07704,2022-06-06,支付宝
order_008708,user_04675,2022-07-22,支付宝
order_008709,user_03833,2022-10-04,支付宝
order_008710,user_04331,2022-02-25,微信
order_008711,user_02142,2022-01-23,微信
order_008712,user_02909,2022-09-19,支付宝
order_008713,user_06333,2022-08-18,花呗
order_008714,user_04112,2022-08-03,微信
order_008715,user_01399,2022-03-15,支付宝
order_008716,user_08556,2022-05-04,支付宝
order_008717,user_08936,2022-09-09,银行卡
order_008718,user_03470,2022-11-14,银行卡
order_008719,user_02458,2022-03-23,微信
order_008720,user_06318,2022-12-07,支付宝
order_008721,user_03685,2022-12-01,支付宝
order_008722,user_02234,2022-07-23,支付宝
order_008723,user_00470,2022-02-09,微信
order_008724,user_05500,2022-09-10,支付宝
order_008725,user_08504,2022-05-06,微信
order_008726,user_08030,2022-07-18,支付宝
order_008727,user_06673,2022-05-05,支付宝
order_008728,user_04324,2022-05-15,支付宝
order_008729,user_00989,2022-10-31,支付宝
order_008730,user_01432,2022-07-31,微信
order_008731,user_06697,2022-04-08,支付宝
order_008732,user_00214,2022-08-19,支付宝
order_008733,user_05026,2022-08-17,支付宝
order_008734,user_07484,2022-07-25,微信
order_008735,user_09505,2022-12-01,支付宝
order_008736,user_03221,2022-03-21,银行卡
order_008737,user_04628,2022-10-06,支付宝
order_008738,user_03441,2022-12-20,微信
order_008739,user_05733,2022-10-02,微信
order_008740,user_02405,2022-05-18,银行卡
order_008741,user_08892,2022-06-27,支付宝
order_008742,user_07598,2022-10-17,微信
order_008743,user_05153,2022-04-14,微信
order_008744,user_09759,2022-08-18,微信
order_008745,user_07958,2022-11-24,银行卡
order_008746,user_07018,2022-11-03,支付宝
order_008747,user_09502,2022-10-28,微信
order_008748,user_04613,2022-04-23,支付宝
order_008749,user_00681,2022-06-19,花呗
order_008750,user_09901,2022-05-04,微信
order_008751,user_04823,2022-12-04,微信
order_008752,user_03901,2022-11-11,支付宝
order_008753,user_04365,2022-04-29,支付宝
order_008754,user_01788,2022-02-18,支付宝
order_008755,user_00718,2022-10-30,花呗
order_008756,user_08913,2022-06-19,银行卡
order_008757,user_03858,2022-03-10,支付宝
order_008758,user_08063,2022-03-16,支付宝
order_008759,user_02188,2022-10-26,微信
order_008760,user_03753,2022-05-14,支付宝
order_008761,user_00781,2022-05-22,微信
order_008762,user_00630,2022-01-26,支付宝
order_008763,user_05730,2022-08-07,微信
order_008764,user_04531,2022-09-04,支付宝
order_008765,user_05665,2022-05-22,支付宝
order_008766,user_07622,2022-11-08,微信
order_008767,user_03922,2022-12-29,微信
order_008768,user_07235,2022-06-06,微信
order_008769,user_03313,2022-07-29,支付宝
order_008770,user_02431,2022-07-25,微信
order_008771,user_06578,2022-05-08,支付宝
order_008772,user_09822,2022-07-04,花呗
order_008773,user_01474,2022-09-03,支付宝
order_008774,user_08672,2022-11-23,微信
order_008775,user_02070,2022-12-14,支付宝
order_008776,user_00561,2022-09-18,支付宝
order_008777,user_02696,2022-02-18,支付宝
order_008778,user_07911,2022-04-14,支付宝
order_008779,user_07461,2022-03-02,支付宝
order_008780,user_02004,2022-06-26,银行卡
order_008781,user_03993,2022-11-01,支付宝
order_008782,user_01462,2022-04-08,微信
order_008783,user_00895,2022-03-10,微信
order_008784,user_09199,2022-04-26,银行卡
order_008785,user_05279,2022-03-09,支付宝
order_008786,user_00518,2022-05-25,微信
order_008787,user_06826,2022-05-09,微信
order_008788,user_08055,2022-03-02,微信
order_008789,user_05300,2022-09-23,支付宝
order_008790,user_07380,2022-05-05,支付宝
order_008791,user_01001,2022-07-08,支付宝
order_008792,user_03748,2022-02-02,微信
order_008793,user_08832,2022-04-01,支付宝
order_008794,user_00730,2022-08-04,支付宝
order_008795,user_08625,2022-07-03,支付宝
order_008796,user_06788,2022-04-27,银行卡
order_008797,user_03938,2022-12-29,支付宝
order_008798,user_02811,2022-04-02,微信
order_008799,user_02938,2022-07-30,支付宝
order_008800,user_04197,2022-07-01,微信
order_008801,user_06464,2022-07-13,微信
order_008802,user_01122,2022-06-22,银行卡
order_008803,user_02327,2022-10-08,微信
order_008804,user_03417,2022-09-16,支付宝
order_008805,user_05981,2022-03-30,花呗
order_008806,user_09807,2022-03-20,支付宝
order_008807,user_07523,2022-04-26,支付宝
order_008808,user_01063,2022-02-26,微信
order_008809,user_07471,2022-03-09,微信
order_008810,user_05468,2022-05-10,微信
order_008811,user_04551,2022-01-06,支付宝
order_008812,user_05444,2022-05-01,支付宝
order_008813,user_08711,2022-08-15,微信
order_008814,user_03425,2022-10-17,支付宝
order_008815,user_05935,2022-12-07,支付宝
order_008816,user_05423,2022-05-05,支付宝
order_008817,user_00210,2022-02-28,支付宝
order_008818,user_09059,2022-01-22,银行卡
order_008819,user_03941,2022-12-27,银行卡
order_008820,user_07301,2022-08-09,银行卡
order_008821,user_00176,2022-08-29,支付宝
order_008822,user_07255,2022-01-14,微信
order_008823,user_04857,2022-11-23,微信
order_008824,user_03530,2022-07-16,支付宝
order_008825,user_08409,2022-05-23,微信
order_008826,user_05526,2022-02-21,支付宝
order_008827,user_02911,2022-08-28,银行卡
order_008828,user_00604,2022-07-25,支付宝
order_008829,user_09935,2022-10-18,银行卡
order_008830,user_00820,2022-11-13,支付宝
order_008831,user_07598,2022-12-14,支付宝
order_008832,user_01062,2022-04-11,支付宝
order_008833,user_03013,2022-12-12,支付宝
order_008834,user_02956,2022-10-30,微信
order_008835,user_00185,2022-07-19,银行卡
order_008836,user_03449,2022-10-29,微信
order_008837,user_06419,2022-01-22,支付宝
order_008838,user_08794,2022-07-21,微信
order_008839,user_01310,2022-03-24,支付宝
order_008840,user_01372,2022-10-15,支付宝
order_008841,user_01013,2022-01-24,支付宝
order_008842,user_00007,2022-10-01,支付宝
order_008843,user_08380,2022-10-10,微信
order_008844,user_04046,2022-10-01,支付宝
order_008845,user_01624,2022-11-20,微信
order_008846,user_09332,2022-06-08,支付宝
order_008847,user_08255,2022-05-11,微信
order_008848,user_08633,2022-03-22,支付宝
order_008849,user_01368,2022-07-14,微信
order_008850,user_00587,2022-11-23,支付宝
order_008851,user_00379,2022-08-07,微信
order_008852,user_09448,2022-05-06,支付宝
order_008853,user_02488,2022-10-01,微信
order_008854,user_03947,2022-05-06,银行卡
order_008855,user_00737,2022-03-27,微信
order_008856,user_03348,2022-06-22,支付宝
order_008857,user_09066,2022-05-20,支付宝
order_008858,user_03239,2022-02-08,支付宝
order_008859,user_08150,2022-07-09,支付宝
order_008860,user_08291,2022-07-02,支付宝
order_008861,user_08606,2022-10-02,支付宝
order_008862,user_00314,2022-04-04,微信
order_008863,user_06273,2022-04-28,支付宝
order_008864,user_09978,2022-02-22,支付宝
order_008865,user_07620,2022-12-30,微信
order_008866,user_01433,2022-08-08,微信
order_008867,user_09787,2022-08-21,银行卡
order_008868,user_00338,2022-03-09,微信
order_008869,user_04342,2022-09-18,支付宝
order_008870,user_07817,2022-06-12,微信
order_008871,user_00558,2022-05-15,支付宝
order_008872,user_04300,2022-03-31,微信
order_008873,user_07049,2022-05-28,支付宝
order_008874,user_01217,2022-05-12,微信
order_008875,user_03431,2022-04-06,支付宝
order_008876,user_05674,2022-07-20,支付宝
order_008877,user_08928,2022-07-08,支付宝
order_008878,user_02266,2022-04-27,微信
order_008879,user_04669,2022-04-19,支付宝
order_008880,user_08374,2022-11-02,微信
order_008881,user_05691,2022-02-23,微信
order_008882,user_05070,2022-05-10,支付宝
order_008883,user_00208,2022-08-08,银行卡
order_008884,user_01194,2022-07-16,支付宝
order_008885,user_04235,2022-01-14,支付宝
order_008886,user_01190,2022-02-14,花呗
order_008887,user_04665,2022-07-21,支付宝
order_008888,user_01659,2022-10-27,支付宝
order_008889,user_07564,2022-06-24,支付宝
order_008890,user_00426,2022-12-14,银行卡
order_008891,user_09622,2022-09-14,银行卡
order_008892,user_05030,2022-09-09,银行卡
order_008893,user_05065,2022-07-09,微信
order_008894,user_04858,2022-05-11,银行卡
order_008895,user_00569,2022-12-25,支付宝
order_008896,user_00231,2022-10-08,微信
order_008897,user_00995,2022-01-30,支付宝
